Subject,type,rowID,member,id,psp_id,psp_desc,ente_cf,ente_desc,ente_cap,ente_prov,pag_importo,pag_data,tipo_dovuto,modello,ultima_modifica_data,ora
row-3pe2~h8cv-gdct,dr3m-v3by,row-3pe2~h8cv-gdct,dr3m-v3by,35006445,ABI02008,Unicredit S.p.A,00405070129,Comune di Lavena Ponte Tresa,21037,VA,134.90,2025-01-04T00:00:00,violazionecds,3,2025-01-04T11:17:50,11
row-pv8n~k83e_9i88,dr3m-v3by,row-pv8n~k83e_9i88,dr3m-v3by,35006444,SIGPITM1XXX,MOONEY S.P.A.,80050050154,Regione Lombardia,20124,MI,405.65,2025-01-04T00:00:00,Tassa Auto,3,2025-01-04T11:17:43,11
row-e4it~b9ve~6n6b,dr3m-v3by,row-e4it~b9ve~6n6b,dr3m-v3by,35006443,BNLIITRR,Worldline Merchant Services Italia S.p.A.,01310880156,Comune di Abbiategrasso,20081,MI,41.00,2025-01-04T00:00:00,mg_votiva,3,2025-01-04T11:17:43,11
row-cw5a.756d.inpv,dr3m-v3by,row-cw5a.756d.inpv,dr3m-v3by,35006442,UNCRITMM,UniCredit S.p.A.,80050050154,Regione Lombardia,20124,MI,178.84,2025-01-04T00:00:00,Tassa Auto,3,2025-01-04T11:17:36,11
row-jybs_g5nv.5m6q,dr3m-v3by,row-jybs_g5nv.5m6q,dr3m-v3by,35006441,BPPIITRRXXX,Poste Italiane S.p.A.,00654470137,Comune di Albese con Cassano,22032,CO,92.00,2025-01-04T00:00:00,TB_RIFIUTI,3,2025-01-04T11:17:27,11
row-7b9w~xkkc-jfsa,dr3m-v3by,row-7b9w~xkkc-jfsa,dr3m-v3by,35006440,CIPBITMM,Nexi,83503270155,Comune di Inzago,20065,MI,78.00,2025-01-04T00:00:00,app_mensascolastica,3,2025-01-04T11:17:24,11
row-ihaq~u58s-rpgf,dr3m-v3by,row-ihaq~u58s-rpgf,dr3m-v3by,35006439,PPAYITR1XXX,Postepay,00761890177,Comune di Brescia,25121,BS,131.73,2025-01-04T00:00:00,ts_sanamm,3,2025-01-04T11:17:24,11
row-n6j2.phfd~midn,dr3m-v3by,row-n6j2.phfd~midn,dr3m-v3by,35006438,SIGPITM1XXX,MOONEY S.P.A.,02613080189,ASST di Pavia,27100,PV,122.00,2025-01-04T00:00:00,TICKET_SANITARIO,3,2025-01-04T11:17:17,11
row-zew9~53py~x3pp,dr3m-v3by,row-zew9~53py~x3pp,dr3m-v3by,35006437,BCITITMM,Intesa Sanpaolo S.p.A,01495680157,Comune di Carate Brianza,20841,MB,19.76,2025-01-04T00:00:00,mg_mensa,3,2025-01-04T11:17:09,11
row-diwj~jzes~dfhf,dr3m-v3by,row-diwj~jzes~dfhf,dr3m-v3by,35006436,CIPBITMM,Nexi,00772070157,Milano Serravalle - Milano Tangenziali S.P.A.,20057,MI,15.11,2025-01-04T00:00:00,sin_sollecito,3,2025-01-04T11:17:03,11
row-9udu.cppu.v5fw,dr3m-v3by,row-9udu.cppu.v5fw,dr3m-v3by,35006435,BCITITMM,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,283.80,2025-01-04T00:00:00,Tassa Auto,3,2025-01-04T11:17:03,11
row-f92n_np73.hzxh,dr3m-v3by,row-f92n_np73.hzxh,dr3m-v3by,35006432,BPPIITRRXXX,Poste Italiane S.p.A.,80002130195,Provincia di Cremona,26100,CR,176.47,2025-01-04T00:00:00,mun_violazioni_cds,3,2025-01-04T11:16:49,11
row-2gt3~i4b6-datp,dr3m-v3by,row-2gt3~i4b6-datp,dr3m-v3by,35006431,BPPIITRRXXX,Poste Italiane S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,8.97,2025-01-04T00:00:00,solleciti,3,2025-01-04T11:16:46,11
row-ga9e.8fmc.6332,dr3m-v3by,row-ga9e.8fmc.6332,dr3m-v3by,35006430,ABI08324,BANCA CENTROPADANA CRED. COOP.,00186490181,Comune di Voghera,27058,PV,20.00,2025-01-04T00:00:00,dirittisegreteria,3,2025-01-04T11:16:44,11
row-mvyx-8ugz_wfif,dr3m-v3by,row-mvyx-8ugz_wfif,dr3m-v3by,35006429,CIPBITMM,Nexi,04724150968,Fondazione IRCCS Ca Granda Ospedale Maggiore Policlinico,20122,MI,122.00,2025-01-04T00:00:00,TICKET_SANITARIO,3,2025-01-04T11:16:39,11
row-mnai-4yak-3um8,dr3m-v3by,row-mnai-4yak-3um8,dr3m-v3by,35006428,PPAYITR1XXX,Postepay,00761890177,Comune di Brescia,25121,BS,181.00,2025-01-04T00:00:00,ts_sanamm,3,2025-01-04T11:16:32,11
row-n35i.6bhu.2ukx,dr3m-v3by,row-n35i.6bhu.2ukx,dr3m-v3by,35006427,PPAYITR1XXX,Postepay,00761890177,Comune di Brescia,25121,BS,29.40,2025-01-04T00:00:00,ts_sanamm,3,2025-01-04T11:16:26,11
row-7xku_9ydq_65h4,dr3m-v3by,row-7xku_9ydq_65h4,dr3m-v3by,35006426,PPAYITR1XXX,Postepay,00988200143,ATS della Montagna,23100,SO,2.68,2025-01-04T00:00:00,ATS323_ACC_ATTI,3,2025-01-04T11:16:21,11
row-j3td-vi3i.pn4c,dr3m-v3by,row-j3td-vi3i.pn4c,dr3m-v3by,35006425,BCITITMM,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,131.58,2025-01-04T00:00:00,Tassa Auto,3,2025-01-04T11:16:13,11
row-e6cc.58br_cis3,dr3m-v3by,row-e6cc.58br_cis3,dr3m-v3by,35006424,PPAYITR1XXX,Postepay,00182090183,A.L.E.R. DI PAVIA-LODI,27100,PV,203.34,2025-01-04T00:00:00,ALER_LO,3,2025-01-04T11:16:07,11
row-49gp~qjwa_bse2,dr3m-v3by,row-49gp~qjwa_bse2,dr3m-v3by,35006423,PPAYITR1XXX,Postepay,00182090183,A.L.E.R. DI PAVIA-LODI,27100,PV,301.62,2025-01-04T00:00:00,ALER_LO,3,2025-01-04T11:16:06,11
row-k3u5_fz6s.5u3d,dr3m-v3by,row-k3u5_fz6s.5u3d,dr3m-v3by,35006422,PPAYITR1XXX,Postepay,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,4.17,2025-01-04T00:00:00,solleciti,3,2025-01-04T11:16:05,11
row-2k8k-q6sj-6dey,dr3m-v3by,row-2k8k-q6sj-6dey,dr3m-v3by,35006421,PPAYITR1XXX,Postepay,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,12.51,2025-01-04T00:00:00,solleciti,3,2025-01-04T11:16:02,11
row-j5eu_cu32.9t6h,dr3m-v3by,row-j5eu_cu32.9t6h,dr3m-v3by,35006420,PPAYITR1XXX,Postepay,00761890177,Comune di Brescia,25121,BS,138.61,2025-01-04T00:00:00,mensascolasticaprimaria,3,2025-01-04T11:16:02,11
row-4b5g_5zvh_rzzd,dr3m-v3by,row-4b5g_5zvh_rzzd,dr3m-v3by,35006419,PPAYITR1XXX,Postepay,00564460129,Comune di Vizzola Ticino,21010,VA,217.10,2025-01-04T00:00:00,in_violazione_cds,3,2025-01-04T11:15:54,11
row-7ncv~iyzu.sc6g,dr3m-v3by,row-7ncv~iyzu.sc6g,dr3m-v3by,35006418,BIC32698,LIS Pay SPA,80014740130,Comune di Carbonate,22070,CO,200.00,2025-01-04T00:00:00,varie,3,2025-01-04T11:15:51,11
row-98m6-yrv3_mxm9,dr3m-v3by,row-98m6-yrv3_mxm9,dr3m-v3by,35006417,BIC32698,LIS Pay SPA,80014740130,Comune di Carbonate,22070,CO,180.00,2025-01-04T00:00:00,varie,3,2025-01-04T11:15:51,11
row-ejr5_6bzz-vsk5,dr3m-v3by,row-ejr5_6bzz-vsk5,dr3m-v3by,35006416,BNLIITRR,Worldline Merchant Services Italia S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,12.26,2025-01-04T00:00:00,solleciti,3,2025-01-04T11:15:51,11
row-uwx3-93xd~xeb4,dr3m-v3by,row-uwx3-93xd~xeb4,dr3m-v3by,35006415,SIGPITM1XXX,MOONEY S.P.A.,00761890177,Comune di Brescia,25121,BS,65.00,2025-01-04T00:00:00,ts_sanamm,3,2025-01-04T11:15:50,11
row-ykvv-dzv3_jxw8,dr3m-v3by,row-ykvv-dzv3_jxw8,dr3m-v3by,35006414,PPAYITR1XXX,Postepay,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.27,2025-01-04T00:00:00,solleciti,3,2025-01-04T11:15:46,11
row-cn85.y63a~yk7p,dr3m-v3by,row-cn85.y63a~yk7p,dr3m-v3by,35006413,BPPIITRRXXX,Poste Italiane S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,4.21,2025-01-04T00:00:00,solleciti,3,2025-01-04T11:15:46,11
row-rz4q~edvt-aznz,dr3m-v3by,row-rz4q~edvt-aznz,dr3m-v3by,35006412,BCITITMM,Intesa Sanpaolo S.p.A,01495680157,Comune di Carate Brianza,20841,MB,90.98,2025-01-04T00:00:00,mg_mensa,3,2025-01-04T11:15:40,11
row-3xb9.rc5u.tzgt,dr3m-v3by,row-3xb9.rc5u.tzgt,dr3m-v3by,35006411,PPAYITR1XXX,Postepay,00559400130,Comune di Guanzate,22070,CO,225.00,2025-01-04T00:00:00,SP_INTERSCUOLA,3,2025-01-04T11:15:38,11
row-kmf8~sc9k.aedj,dr3m-v3by,row-kmf8~sc9k.aedj,dr3m-v3by,35006410,BPMOIT22,BPER Banca S.p.A.,00761890177,Comune di Brescia,25121,BS,22.21,2025-01-04T00:00:00,arc_cie,3,2025-01-04T11:15:21,11
row-h9nz~t2k4-qk88,dr3m-v3by,row-h9nz~t2k4-qk88,dr3m-v3by,35006409,PPAYITR1XXX,Postepay,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.27,2025-01-04T00:00:00,solleciti,3,2025-01-04T11:15:14,11
row-mssm-dwbk_6uan,dr3m-v3by,row-mssm-dwbk_6uan,dr3m-v3by,35006408,BIC32698,LIS Pay SPA,02613080189,ASST di Pavia,27100,PV,22.50,2025-01-04T00:00:00,TICKET_SANITARIO,3,2025-01-04T11:15:14,11
row-p72y~2pf6.2s6j,dr3m-v3by,row-p72y~2pf6.2s6j,dr3m-v3by,35006407,BPPIITRRXXX,Poste Italiane S.p.A.,02481970206,ATS della Val Padana,46100,MN,20.00,2025-01-04T00:00:00,ATS327_SCIA_ALIM,3,2025-01-04T11:15:10,11
row-azne_2pay-4mki,dr3m-v3by,row-azne_2pay-4mki,dr3m-v3by,35006406,POSOIT22XXX,Banca Popolare di Sondrio,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,10.18,2025-01-04T00:00:00,pedaggi,3,2025-01-04T11:15:07,11
row-9ehm.hg5v.sb6t,dr3m-v3by,row-9ehm.hg5v.sb6t,dr3m-v3by,35006405,SIGPITM1XXX,MOONEY S.P.A.,03775110988,ASST Degli Spedali Civili di Brescia,25123,BS,30.00,2025-01-04T00:00:00,TICKET_SANITARIO,3,2025-01-04T11:14:51,11
row-t7pp.cvd7~r6fz,dr3m-v3by,row-t7pp.cvd7~r6fz,dr3m-v3by,35006404,PPAYITR1XXX,Postepay,84507570152,Comune di Lodi,26900,LO,76.77,2025-01-04T00:00:00,mg_violazioni_cds,3,2025-01-04T11:14:48,11
row-xns9_x7bg~bw9y,dr3m-v3by,row-xns9_x7bg~bw9y,dr3m-v3by,35006403,WOLLNLB1,Worldpay BV,80008750178,Provincia di Brescia,25121,BS,90.00,2025-01-04T00:00:00,teonline_oneri,3,2025-01-04T11:14:37,11
row-bwfi-tfkp-4368,dr3m-v3by,row-bwfi-tfkp-4368,dr3m-v3by,35006402,BPPIITRRXXX,Poste Italiane S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,7.04,2025-01-04T00:00:00,solleciti,3,2025-01-04T11:14:14,11
row-w93d.2z75.nah7,dr3m-v3by,row-w93d.2z75.nah7,dr3m-v3by,35006401,BPPIITRRXXX,Poste Italiane S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.49,2025-01-04T00:00:00,solleciti,3,2025-01-04T11:14:13,11
row-z6e3~smfu-w3uh,dr3m-v3by,row-z6e3~smfu-w3uh,dr3m-v3by,35006400,POSOIT22XXX,Banca Popolare di Sondrio,85001450130,Comune di Montevecchia,23874,LC,22.20,2025-01-04T00:00:00,CI_RL,3,2025-01-04T11:14:12,11
row-f7xf-mtt3_sauk,dr3m-v3by,row-f7xf-mtt3_sauk,dr3m-v3by,35006399,SIGPITM1XXX,MOONEY S.P.A.,09323530965,ASST Rhodense,20024,MI,25.82,2025-01-04T00:00:00,ASST706_BANDI,3,2025-01-04T11:14:12,11
row-hsuc-g5yx-quub,dr3m-v3by,row-hsuc-g5yx-quub,dr3m-v3by,35006398,BIC32698,LIS Pay SPA,00761890177,Comune di Brescia,25121,BS,98.00,2025-01-04T00:00:00,ts_sanamm,3,2025-01-04T11:13:59,11
row-mx7i.gdwc-63gi,dr3m-v3by,row-mx7i.gdwc-63gi,dr3m-v3by,35006397,BNLIITRR,Worldline Merchant Services Italia S.p.A.,03510190121,ASST Valle Olona,21052,VA,12.15,2025-01-04T00:00:00,TICKET_SANITARIO,3,2025-01-04T11:13:58,11
row-zkmj~aevr-2du9,dr3m-v3by,row-zkmj~aevr-2du9,dr3m-v3by,35006396,ABI03062,Banca Mediolanum SpA,86502820151,Comune di Pero,20016,MI,29.40,2025-01-04T00:00:00,mg_violazioni_cds,3,2025-01-04T11:13:54,11
row-zkj3.a46j~j6cp,dr3m-v3by,row-zkj3.a46j~j6cp,dr3m-v3by,35006395,SATYLUL1,Satispay,80001070202,Provincia di Mantova,46100,MN,141.15,2025-01-04T00:00:00,lc_vcds_privati,3,2025-01-04T11:13:49,11
row-tryq_d2b6.ebme,dr3m-v3by,row-tryq_d2b6.ebme,dr3m-v3by,35006394,BPMOIT22,BPER Banca S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.49,2025-01-04T00:00:00,solleciti,3,2025-01-04T11:13:45,11
row-z73e.hnwe-y88d,dr3m-v3by,row-z73e.hnwe-y88d,dr3m-v3by,35006384,POSOIT22XXX,Banca Popolare di Sondrio,00988200143,ATS della Montagna,23100,SO,28.64,2025-01-04T00:00:00,ATS323_ACC_ATTI,3,2025-01-04T11:13:35,11
row-k3t9-kdr7_uvef,dr3m-v3by,row-k3t9-kdr7_uvef,dr3m-v3by,35006383,SIGPITM1XXX,MOONEY S.P.A.,03775110988,ASST Degli Spedali Civili di Brescia,25123,BS,40.00,2025-01-04T00:00:00,TICKET_SANITARIO,3,2025-01-04T11:13:27,11
row-schj_p4pi~i87i,dr3m-v3by,row-schj_p4pi~i87i,dr3m-v3by,35006382,CIPBITMM,Nexi,00869010173,Comune di Flero,25020,BS,22.00,2025-01-04T00:00:00,CI_RL,3,2025-01-04T11:13:27,11
row-gmaj_pgb5.axmu,dr3m-v3by,row-gmaj_pgb5.axmu,dr3m-v3by,35006381,BIC32698,LIS Pay SPA,03775110988,ASST Degli Spedali Civili di Brescia,25123,BS,29.25,2025-01-04T00:00:00,TICKET_SANITARIO,3,2025-01-04T11:13:12,11
row-xxpq-mzpr~vpye,dr3m-v3by,row-xxpq-mzpr~vpye,dr3m-v3by,35006380,ABI03069,Intesa Sanpaolo S.p.A,03622110132,ASST Lariana,22100,CO,132.00,2025-01-04T00:00:00,TICKET_SANITARIO,3,2025-01-04T11:13:04,11
row-tpuq.c77d~jnbp,dr3m-v3by,row-tpuq.c77d~jnbp,dr3m-v3by,35006379,BIC32698,LIS Pay SPA,00559400130,Comune di Guanzate,22070,CO,60.90,2025-01-04T00:00:00,in_violazione_cds,3,2025-01-04T11:13:00,11
row-a5ff~ke2h.fp5a,dr3m-v3by,row-a5ff~ke2h.fp5a,dr3m-v3by,35006378,CRPPIT2PXXX,Crédit Agricole Cariparma S.p.A.,00120480140,Comune di Talamona,23018,SO,107.60,2025-01-04T00:00:00,SS_MENSE,3,2025-01-04T11:12:48,11
row-pp9e~idmw.y59y,dr3m-v3by,row-pp9e~idmw.y59y,dr3m-v3by,35006377,SELBIT2B,BANCA SELLA S.P.A.,85001870188,Comune di Vigevano,27029,PV,70.48,2025-01-04T00:00:00,ts_verbali_cds,3,2025-01-04T11:12:47,11
row-yyeu-kmv3.cmpm,dr3m-v3by,row-yyeu-kmv3.cmpm,dr3m-v3by,35006376,ABI02008,Unicredit S.p.A,03510190121,ASST Valle Olona,21052,VA,117.00,2025-01-04T00:00:00,TICKET_SANITARIO,3,2025-01-04T11:12:44,11
row-5e2b~qpjk-5mcm,dr3m-v3by,row-5e2b~qpjk-5mcm,dr3m-v3by,35006375,ABI03015,FinecoBank Banca Fineco S.p.A.,83000130159,Comune di Cesano Maderno,20811,MB,36.00,2025-01-04T00:00:00,TB_RIFIUTI,3,2025-01-04T11:12:41,11
row-zq52-8e25~zean,dr3m-v3by,row-zq52-8e25~zean,dr3m-v3by,35006374,BNLIITRR,Worldline Merchant Services Italia S.p.A.,04114380167,ASST di Bergamo Est,24068,BG,122.00,2025-01-04T00:00:00,TICKET_SANITARIO,3,2025-01-04T11:12:41,11
row-37r9_sm5i~brbp,dr3m-v3by,row-37r9_sm5i~brbp,dr3m-v3by,35006373,PPAYITR1XXX,Postepay,05017630152,ARIA S.p.A.,20124,MI,150.00,2025-01-04T00:00:00,CENED ricarica portafoglio,3,2025-01-04T11:12:35,11
row-2294-94s9~ba7k,dr3m-v3by,row-2294-94s9~ba7k,dr3m-v3by,35006371,SIGPITM1XXX,MOONEY S.P.A.,80050050154,Regione Lombardia,20124,MI,180.60,2025-01-04T00:00:00,Tassa Auto,3,2025-01-04T11:12:27,11
row-veye_v687-6gsm,dr3m-v3by,row-veye_v687-6gsm,dr3m-v3by,35006370,PPAYITR1XXX,Postepay,00761890177,Comune di Brescia,25121,BS,162.46,2025-01-04T00:00:00,mensascolasticaprimaria,3,2025-01-04T11:12:27,11
row-dy39.6s7w-m6ry,dr3m-v3by,row-dy39.6s7w-m6ry,dr3m-v3by,35006369,PPAYITR1XXX,Postepay,00761890177,Comune di Brescia,25121,BS,121.95,2025-01-04T00:00:00,mensascolasticaprimaria,3,2025-01-04T11:12:24,11
row-xnhf~pjsi~v6hp,dr3m-v3by,row-xnhf~pjsi~v6hp,dr3m-v3by,35006368,BPMOIT22,BPER Banca S.p.A.,00761890177,Comune di Brescia,25121,BS,29.40,2025-01-04T00:00:00,ts_sanamm,3,2025-01-04T11:12:22,11
row-uhg6-m33t-kufr,dr3m-v3by,row-uhg6-m33t-kufr,dr3m-v3by,35006367,BNLIITRR,Worldline Merchant Services Italia S.p.A.,83503270155,Comune di Inzago,20065,MI,220.60,2025-01-04T00:00:00,app_doposcuola,3,2025-01-04T11:12:21,11
row-zwr2-b48v~9jnh,dr3m-v3by,row-zwr2-b48v~9jnh,dr3m-v3by,35006366,BIC32698,LIS Pay SPA,85001870188,Comune di Vigevano,27029,PV,80.00,2025-01-04T00:00:00,acm_mensascuola,3,2025-01-04T11:12:13,11
row-ejkt.quez_9a3a,dr3m-v3by,row-ejkt.quez_9a3a,dr3m-v3by,35006364,PPAYITR1XXX,Postepay,00945980175,Comune di Gussago,25064,BS,59.00,2025-01-04T00:00:00,in_violazione_cds,3,2025-01-04T11:12:05,11
row-9wek-e9f8~s92g,dr3m-v3by,row-9wek-e9f8~s92g,dr3m-v3by,35006363,BIC36019,American Express Payment Services,80095950152,Comune di Cusago,20047,MI,214.92,2025-01-04T00:00:00,mg_violazioni_cds,3,2025-01-04T11:11:58,11
row-r7vq-nbxe-qx2e,dr3m-v3by,row-r7vq-nbxe-qx2e,dr3m-v3by,35006362,BCITITMM,Intesa Sanpaolo S.p.A,00308220128,Comune di Cislago,21040,VA,100.00,2025-01-04T00:00:00,acm_mensascuola,3,2025-01-04T11:11:51,11
row-c723-y6t9.pdq7,dr3m-v3by,row-c723-y6t9.pdq7,dr3m-v3by,35006361,BIC32698,LIS Pay SPA,00182090183,A.L.E.R. DI PAVIA-LODI,27100,PV,74.77,2025-01-04T00:00:00,ALER_LO,3,2025-01-04T11:11:51,11
row-vjye.z9n6~c5tj,dr3m-v3by,row-vjye.z9n6~c5tj,dr3m-v3by,35006360,PPAYITR1XXX,Postepay,84507570152,Comune di Lodi,26900,LO,44.00,2025-01-04T00:00:00,ads_mensa_scolastica,3,2025-01-04T11:11:49,11
row-pq9w~47vu~ahk2,dr3m-v3by,row-pq9w~47vu~ahk2,dr3m-v3by,35006359,PPAYITR1XXX,Postepay,84507570152,Comune di Lodi,26900,LO,44.00,2025-01-04T00:00:00,ads_mensa_scolastica,3,2025-01-04T11:11:49,11
row-tydd-kd9g-gfuu,dr3m-v3by,row-tydd-kd9g-gfuu,dr3m-v3by,35006358,PPAYITR1XXX,Postepay,00182090183,A.L.E.R. DI PAVIA-LODI,27100,PV,144.54,2025-01-04T00:00:00,ALER_PV,3,2025-01-04T11:11:47,11
row-jkxh-8377.wp9d,dr3m-v3by,row-jkxh-8377.wp9d,dr3m-v3by,35006356,SIGPITM1XXX,MOONEY S.P.A.,02481840201,ASST di Mantova,46100,MN,10.33,2025-01-04T00:00:00,ASST725_CONCORSI_BASE,3,2025-01-04T11:11:42,11
row-5hxp-k7sj-i2ub,dr3m-v3by,row-5hxp-k7sj-i2ub,dr3m-v3by,35006355,BNLIITRR,Worldline Merchant Services Italia S.p.A.,80050050154,Regione Lombardia,20124,MI,131.58,2025-01-04T00:00:00,Tassa Auto,3,2025-01-04T11:11:37,11
row-9br3-rbmy-w2jz,dr3m-v3by,row-9br3-rbmy-w2jz,dr3m-v3by,35006354,ABI03069,Intesa Sanpaolo S.p.A,00206590200,Comune di Solferino,46040,MN,23.00,2025-01-04T00:00:00,dirittivari,3,2025-01-04T11:11:29,11
row-2dqa-jswr.cq5f,dr3m-v3by,row-2dqa-jswr.cq5f,dr3m-v3by,35006353,CIPBITMM,Nexi,84507570152,Comune di Lodi,26900,LO,75.00,2025-01-04T00:00:00,ads_mensa_scolastica,3,2025-01-04T11:11:28,11
row-bfrd_4in3_qgwb,dr3m-v3by,row-bfrd_4in3_qgwb,dr3m-v3by,35006352,BIC32698,LIS Pay SPA,82001550167,Comune di Calolziocorte,23801,LC,50.00,2025-01-04T00:00:00,ON_COND_RL,3,2025-01-04T11:11:22,11
row-qnks.7j5t_jcnr,dr3m-v3by,row-qnks.7j5t_jcnr,dr3m-v3by,35006351,BIC32698,LIS Pay SPA,80008750178,Provincia di Brescia,25121,BS,127.60,2025-01-04T00:00:00,os_verbali_pp,3,2025-01-04T11:11:19,11
row-3b6w_yw5i_ft93,dr3m-v3by,row-3b6w_yw5i_ft93,dr3m-v3by,35006350,ATPIITM1,A-Tono Payment Institute S.p.A.,85001870188,Comune di Vigevano,27029,PV,70.48,2025-01-04T00:00:00,ts_verbali_cds,3,2025-01-04T11:11:11,11
row-76xq~ya4r~9afb,dr3m-v3by,row-76xq~ya4r~9afb,dr3m-v3by,35006349,PPAYITR1XXX,Postepay,00761890177,Comune di Brescia,25121,BS,188.00,2025-01-04T00:00:00,ts_sanamm,3,2025-01-04T11:11:10,11
row-hqd3_qt2y-hqed,dr3m-v3by,row-hqd3_qt2y-hqed,dr3m-v3by,35006348,BNLIITRR,Worldline Merchant Services Italia S.p.A.,09315660960,ASST OSP. METROPOLITANO  NIGUARDA,20162,MI,22.50,2025-01-04T00:00:00,TICKET_SANITARIO,3,2025-01-04T11:11:06,11
row-d8f4~p2pg-h5ti,dr3m-v3by,row-d8f4~p2pg-h5ti,dr3m-v3by,35006347,PPAYITR1XXX,Postepay,83503270155,Comune di Inzago,20065,MI,78.00,2025-01-04T00:00:00,app_mensascolastica,3,2025-01-04T11:11:05,11
row-7aks-aeqj.t4ns,dr3m-v3by,row-7aks-aeqj.t4ns,dr3m-v3by,35006346,BIC32698,LIS Pay SPA,00847500170,Comune di Villanuova sul Clisi,25089,BS,60.00,2025-01-04T00:00:00,dt_serviziscolastici,3,2025-01-04T11:11:02,11
row-mqwe_22ym_x85t,dr3m-v3by,row-mqwe_22ym_x85t,dr3m-v3by,35006345,BIC32698,LIS Pay SPA,82001550167,Comune di Calolziocorte,23801,LC,281.00,2025-01-04T00:00:00,AAP_RL,3,2025-01-04T11:10:43,11
row-9rm8-qp4c~fbqm,dr3m-v3by,row-9rm8-qp4c~fbqm,dr3m-v3by,35006344,SIGPITM1XXX,MOONEY S.P.A.,00182090183,A.L.E.R. DI PAVIA-LODI,27100,PV,458.55,2025-01-04T00:00:00,ALER_PV,3,2025-01-04T11:10:40,11
row-xqdv_9xvz-f5z3,dr3m-v3by,row-xqdv_9xvz-f5z3,dr3m-v3by,35006342,PPAYITR1XXX,Postepay,00186490181,Comune di Voghera,27058,PV,100.00,2025-01-04T00:00:00,in_violazione_cds,3,2025-01-04T11:10:33,11
row-7pdu.jc4t_xtne,dr3m-v3by,row-7pdu.jc4t_xtne,dr3m-v3by,35006341,PPAYITR1XXX,Postepay,83000130159,Comune di Cesano Maderno,20811,MB,63.00,2025-01-04T00:00:00,TB_RIFIUTI,3,2025-01-04T11:10:27,11
row-e9a9~cvzi.irwe,dr3m-v3by,row-e9a9~cvzi.irwe,dr3m-v3by,35006340,BCITITMM,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,131.58,2025-01-04T00:00:00,Tassa Auto,3,2025-01-04T11:10:14,11
row-5re8.pg24-64pq,dr3m-v3by,row-5re8.pg24-64pq,dr3m-v3by,35006339,ABI02008,Unicredit S.p.A,03775430980,ATS di Brescia,25124,BS,67.00,2025-01-04T00:00:00,ATS326_TICKET,3,2025-01-04T11:10:13,11
row-3ji9_xsdn_98nh,dr3m-v3by,row-3ji9_xsdn_98nh,dr3m-v3by,35006338,BPMOIT22,BPER Banca S.p.A.,80025650161,Comune di Urgnano,24059,BG,112.00,2025-01-04T00:00:00,dt_prescuola,3,2025-01-04T11:10:09,11
row-v5pn_95n9-ivmu,dr3m-v3by,row-v5pn_95n9-ivmu,dr3m-v3by,35006333,ABI03069,Intesa Sanpaolo S.p.A,80005370137,Comune di Como,22100,CO,236.00,2025-01-04T00:00:00,TB_RIFIUTI,3,2025-01-04T11:10:01,11
row-rcze.hw4k_yzqs,dr3m-v3by,row-rcze.hw4k_yzqs,dr3m-v3by,35006332,PPAYITR1XXX,Postepay,00988200143,ATS della Montagna,23100,SO,20.10,2025-01-04T00:00:00,ATS323_ACC_ATTI,3,2025-01-04T11:09:57,11
row-acha_k69w_sjx5,dr3m-v3by,row-acha_k69w_sjx5,dr3m-v3by,35006331,WOLLNLB1,Worldpay BV,80050050154,Regione Lombardia,20124,MI,131.58,2025-01-04T00:00:00,Tassa Auto,3,2025-01-04T11:09:57,11
row-yizn_brfx-znrm,dr3m-v3by,row-yizn_brfx-znrm,dr3m-v3by,35006330,PPAYITR1XXX,Postepay,00988200143,ATS della Montagna,23100,SO,20.10,2025-01-04T00:00:00,ATS323_ACC_ATTI,3,2025-01-04T11:09:52,11
row-2vpm~my2x~vwjg,dr3m-v3by,row-2vpm~my2x~vwjg,dr3m-v3by,35006329,BIC32698,LIS Pay SPA,84507570152,Comune di Lodi,26900,LO,16.23,2025-01-04T00:00:00,servizicimiteriali,3,2025-01-04T11:09:51,11
row-bib2_uszu~tvj5,dr3m-v3by,row-bib2_uszu~tvj5,dr3m-v3by,35006328,PPAYITR1XXX,Postepay,00761890177,Comune di Brescia,25121,BS,44.40,2025-01-04T00:00:00,ts_sanamm,3,2025-01-04T11:09:39,11
